"type","condition1","condition2","trialNo","target","stim1","stim2","stim3","stim4","stim5","stim6","key","ITI","presTime","ISI","presTimeS2","stimFormat","title","content","trialText","button1","feedbackIncorrect","feedbackTime","random","randomBlock","subjectGroup","timestamp","responses","RTs","correct","turkID","age","sex","education","handedness","sexOrientation","ethnicity","other1","other2","other3","other4","other5","browser","version","screenWidth","screenHeight","OS","OS_lang","calibration","ip","code"
"test","impossible","scenario2",33,"How morally wrong would it be for Josh to. . . get a new car by thinking?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,210829,6,2516,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","improbable","scenario2",41,"How morally wrong would it be for Josh to. . . beckon a friend passing by?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,214395,6,3564,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","irrational","scenario2",45,"How morally wrong would it be for Josh to. . . book a flight for next year?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,217733,2,3336,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","possible","scenario2",30,"How morally wrong would it be for Josh to. . . hail a taxi at the intersection?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,221275,2,3540,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","immoral","scenario2",39,"How morally wrong would it be for Josh to. . . take another driver hostage?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,224337,4,3060,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","immoral","scenario2",38,"How morally wrong would it be for Josh to. . . take a taxi without paying?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,226664,4,2326,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","impossible","scenario2",35,"How morally wrong would it be for Josh to. . . teleport himself to the airport?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,228762,6,2097,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","improbable","scenario2",43,"How morally wrong would it be for Josh to. . . get a stranger to drive him?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,231960,2,3193,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","immoral","scenario2",37,"How morally wrong would it be for Josh to. . . steal another person's car?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,234518,5,2556,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","possible","scenario2",25,"How morally wrong would it be for Josh to. . . reschedule for a later flight?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,237136,1,2616,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","impossible","scenario5",105,"How morally wrong would it be for Mary to. . . have her homework teleported?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,278587,6,3165,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","irrational","scenario5",118,"How morally wrong would it be for Mary to. . . look under the lunchroom tables?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,283038,6,4449,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","possible","scenario5",98,"How morally wrong would it be for Mary to. . . bring in her homework tomorrow?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,285252,2,2212,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","possible","scenario5",102,"How morally wrong would it be for Mary to. . . quickly redo the homework assignment?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,287607,1,2354,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","improbable","scenario5",115,"How morally wrong would it be for Mary to. . . remember she has an extra copy?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,290072,1,2465,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","possible","scenario5",97,"How morally wrong would it be for Mary to. . . run home to get her homework?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,292116,1,2043,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","irrational","scenario5",120,"How morally wrong would it be for Mary to. . . turn in last week's homework again?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,295507,2,3389,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","possible","scenario5",101,"How morally wrong would it be for Mary to. . . explain what happened to her teacher?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,297601,1,2092,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","impossible","scenario5",108,"How morally wrong would it be for Mary to. . . erase the teacher's memory?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,299671,6,2069,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","immoral","scenario5",112,"How morally wrong would it be for Mary to. . . lie about being sick to go home?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,302939,3,3267,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","immoral","scenario5",110,"How morally wrong would it be for Mary to. . . put her name on a friend's homework?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,306365,5,3425,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","impossible","scenario5",107,"How morally wrong would it be for Mary to. . . turn in several socks instead?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,335779,6,29413,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","irrational","scenario5",119,"How morally wrong would it be for Mary to. . . turn in a completely blank page?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,338388,6,2607,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","impossible","scenario5",106,"How morally wrong would it be for Mary to. . . remind herself yesterday evening?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,341683,5,3293,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","possible","scenario5",100,"How morally wrong would it be for Mary to. . . ask her mom what she should do?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,344449,2,2764,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","possible","scenario5",99,"How morally wrong would it be for Mary to. . . ask for an extra-credit assignment?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,346481,1,2031,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","immoral","scenario5",109,"How morally wrong would it be for Mary to. . . quickly copy someone's homework?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,348599,2,2116,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","possible","scenario5",104,"How morally wrong would it be for Mary to. . . have her parents call the teacher?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,351325,1,2724,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","possible","scenario5",103,"How morally wrong would it be for Mary to. . . ask her mom to bring the homework?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,353100,1,1773,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","improbable","scenario5",113,"How morally wrong would it be for Mary to. . . discover her teacher is absent?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,355908,1,2807,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","improbable","scenario5",114,"How morally wrong would it be for Mary to. . . learn school is canceled today?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,358189,1,2279,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","improbable","scenario5",116,"How morally wrong would it be for Mary to. . . be given an A by mistake?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,361344,3,3154,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","irrational","scenario5",117,"How morally wrong would it be for Mary to. . . ask her mom to FedEx the homework?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,364144,6,2799,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","immoral","scenario5",111,"How morally wrong would it be for Mary to. . . forge an excuse note?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,5,2,367245,4,3100,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","immoral","scenario3",62,"How morally wrong would it be for Brian to. . . steal money from a coworker?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,377064,5,4223,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","possible","scenario3",53,"How morally wrong would it be for Brian to. . . use money from his own wallet?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,380167,2,3102,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","impossible","scenario3",57,"How morally wrong would it be for Brian to. . . turn the cash register invisible?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,383459,6,3290,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","irrational","scenario3",72,"How morally wrong would it be for Brian to. . . discount food to encourage tipping?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,386636,6,3174,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
"test","improbable","scenario3",65,"How morally wrong would it be for Brian to. . . find the money on the ground?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,389308,2,2670,0,57,32,"female",3,"right-handed",NA,NA,NA,NA,NA,NA,NA,"Chrome",51,1920,1080,"Windows","en-US",0.71,NA,"DqmSUX9CUWodAR37"
